act,scene,character,dialogue,line_number
Act II,Scene II,Cambridge,And do submit me to your highness' mercy.,689
Act II,Scene II,Scroop,To which we all appeal.,690
Act II,Scene II,King Henry V,"The mercy that was quick in us but late,",691
Act II,Scene II,King Henry V,By your own counsel is suppress'd and kill'd:,692
Act II,Scene II,King Henry V,"You must not dare, for shame, to talk of mercy;",693
Act II,Scene II,King Henry V,"For your own reasons turn into your bosoms,",694
Act II,Scene II,King Henry V,"As dogs upon their masters, worrying you.",695
Act II,Scene II,King Henry V,"See you, my princes, and my noble peers,",696
Act II,Scene II,King Henry V,"These English monsters! My Lord of Cambridge here,",697
Act II,Scene II,King Henry V,You know how apt our love was to accord,698
Act II,Scene II,King Henry V,To furnish him with all appertinents,699
Act II,Scene II,King Henry V,Belonging to his honour; and this man,700
Act II,Scene II,King Henry V,"Hath, for a few light crowns, lightly conspired,",701
Act II,Scene II,King Henry V,"And sworn unto the practises of France,",702
Act II,Scene II,King Henry V,To kill us here in Hampton: to the which,703
Act II,Scene II,King Henry V,"This knight, no less for bounty bound to us",704
Act II,Scene II,King Henry V,"Than Cambridge is, hath likewise sworn. But, O,",705
Act II,Scene II,King Henry V,"What shall I say to thee, Lord Scroop? thou cruel,",706
Act II,Scene II,King Henry V,"Ingrateful, savage and inhuman creature!",707
Act II,Scene II,King Henry V,"Thou that didst bear the key of all my counsels,",708
Act II,Scene II,King Henry V,"That knew'st the very bottom of my soul,",709
Act II,Scene II,King Henry V,"That almost mightst have coin'd me into gold,",710
Act II,Scene II,King Henry V,"Wouldst thou have practised on me for thy use,",711
Act II,Scene II,King Henry V,"May it be possible, that foreign hire",712
Act II,Scene II,King Henry V,Could out of thee extract one spark of evil,713
Act II,Scene II,King Henry V,"That might annoy my finger? 'tis so strange,",714
Act II,Scene II,King Henry V,"That, though the truth of it stands off as gross",715
Act II,Scene II,King Henry V,"As black and white, my eye will scarcely see it.",716
Act II,Scene II,King Henry V,"Treason and murder ever kept together,",717
Act II,Scene II,King Henry V,"As two yoke-devils sworn to either's purpose,",718
Act II,Scene II,King Henry V,"Working so grossly in a natural cause,",719
Act II,Scene II,King Henry V,That admiration did not whoop at them:,720
Act II,Scene II,King Henry V,"But thou, 'gainst all proportion, didst bring in",721
Act II,Scene II,King Henry V,Wonder to wait on treason and on murder:,722
Act II,Scene II,King Henry V,And whatsoever cunning fiend it was,723
Act II,Scene II,King Henry V,That wrought upon thee so preposterously,724
Act II,Scene II,King Henry V,Hath got the voice in hell for excellence:,725
Act II,Scene II,King Henry V,All other devils that suggest by treasons,726
Act II,Scene II,King Henry V,Do botch and bungle up damnation,727
